HbEID;DOC_TYPE;Fachbereich;Gebiet;Unternehmen;Kostenstelle;Ergebniseinheit;Konto;Unterkonto;Wirtschaftsjahr;Veroffentlichungsdatum;Veroffentlichungszeit;Wahrung;Wechselkurs;DBCR_INDICATOR;Soll;Haben;Endbetrag;Transaktionsherkunft;Wirksamkeitsdatum;Wirkungszeitraum;Buchungstext;Kontenname;Storno-Indikator;Storno-Datum;Storno-Uhrzeit;Nutzer;Erstellungsdatum;Erstellungsuhrzeit;Manuelle/automatische Buchung;Geändert von;Genehmigt von;Genehmigungsdatum;Gelöscht-Markierung;Posten-Nummer;Batch Date
N012999S13;P;1;100;1;1;1;252978;1000;2017;22.06.2017;11:45:00;EUR;1;;0;129,32;-129,32;GL;22.06.2017;6; Juli Voice MNT Umsatz;23168*07;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;401668;1000;2017;22.06.2017;11:45:00;EUR;1;;129,32;0;129,32;GL;22.06.2017;6; Juli Voice MNT Umsatz;23168*07;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
Y012999S13;P;1;100;1;1;1;252978;1000;2017;03.06.2017;07:45:00;EUR;1;;129,32;0;129,32;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;23168*07;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
Y012999S13;P;1;100;1;1;1;401668;1000;2017;03.06.2017;07:45:00;EUR;1;;0;129,32;-129,32;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;23168*07;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
N012999W01;P;1;100;1;1;1;599068;1000;2017;03.06.2017;13:15:00;EUR;1;;0;600,84;-600,84;GL;02.06.2017;6;Gewährleistung Minderung - Juni 2;2400WIRELESS;N;;00:00:00;Dlous;02.06.2017;13:15:00;Manual;;;;;401557-1;03.06.2017
N012999S13;P;1;100;1;1;1;252978;1000;2017;22.06.2017;11:45:00;EUR;1;;0;63356,53;-63356,53;GL;22.06.2017;6; Juli Voice MNT Umsatz;3001OS*03;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;401668;1000;2017;22.06.2017;11:45:00;EUR;1;;63356,53;0;63356,53;GL;22.06.2017;6; Juli Voice MNT Umsatz;3001OS*03;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
Y012999S13;P;1;100;1;1;1;252978;1000;2017;03.06.2017;07:45:00;EUR;1;;63356,53;0;63356,53;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3001OS*03;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
Y012999S13;P;1;100;1;1;1;401668;1000;2017;03.06.2017;07:45:00;EUR;1;;0;63356,53;-63356,53;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3001OS*03;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
N012999S03;P;1;100;1;1;1;501678;1000;2017;22.06.2017;11:45:00;EUR;1;;194,5;0;194,5;GL;22.06.2017;6;Vorausbezahlte Zulieferer Minderung;3016*04;N;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S03;P;1;100;1;1;1;501678;1000;2017;22.06.2017;11:45:00;EUR;1;;356,72;0;356,72;GL;22.06.2017;6;Vorausbezahlte Zulieferer Minderung;3144*01;N;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;252978;1000;2017;22.06.2017;11:45:00;EUR;1;;0;26073,65;-26073,65;GL;22.06.2017;6; Juli Voice MNT Umsatz;3179*06;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;252978;1000;2017;22.06.2017;11:45:00;EUR;1;;0;7663,7;-7663,7;GL;22.06.2017;6; Juli Voice MNT Umsatz;3179*06;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;401668;1000;2017;22.06.2017;11:45:00;EUR;1;;26073,65;0;26073,65;GL;22.06.2017;6; Juli Voice MNT Umsatz;3179*06;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;401668;1000;2017;22.06.2017;11:45:00;EUR;1;;7663,7;0;7663,7;GL;22.06.2017;6; Juli Voice MNT Umsatz;3179*06;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
Y012999S13;P;1;100;1;1;1;252978;1000;2017;03.06.2017;07:45:00;EUR;1;;26073,65;0;26073,65;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3179*06;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
Y012999S13;P;1;100;1;1;1;252978;1000;2017;03.06.2017;07:45:00;EUR;1;;7663,7;0;7663,7;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3179*06;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
Y012999S13;P;1;100;1;1;1;401668;1000;2017;03.06.2017;07:45:00;EUR;1;;0;7663,7;-7663,7;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3179*06;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
Y012999S13;P;1;100;1;1;1;401668;1000;2017;03.06.2017;07:45:00;EUR;1;;0;26073,65;-26073,65;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3179*06;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
N012999S13;P;1;100;1;1;1;252978;1000;2017;22.06.2017;11:45:00;EUR;1;;0;57563,01;-57563,01;GL;22.06.2017;6; Juli Voice MNT Umsatz;3257*08;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;401668;1000;2017;22.06.2017;11:45:00;EUR;1;;57563,01;0;57563,01;GL;22.06.2017;6; Juli Voice MNT Umsatz;3257*08;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
Y012999S13;P;1;100;1;1;1;252978;1000;2017;03.06.2017;07:45:00;EUR;1;;57563,01;0;57563,01;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3257*08;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
Y012999S13;P;1;100;1;1;1;401668;1000;2017;03.06.2017;07:45:00;EUR;1;;0;57563,01;-57563,01;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3257*08;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
N012999S13;P;1;100;1;1;1;252978;1000;2017;22.06.2017;11:45:00;EUR;1;;0;8750,22;-8750,22;GL;22.06.2017;6; Juli Voice MNT Umsatz;3288*06;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;401668;1000;2017;22.06.2017;11:45:00;EUR;1;;8750,22;0;8750,22;GL;22.06.2017;6; Juli Voice MNT Umsatz;3288*06;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
Y012999S13;P;1;100;1;1;1;252978;1000;2017;03.06.2017;07:45:00;EUR;1;;8750,22;0;8750,22;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3288*06;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
Y012999S13;P;1;100;1;1;1;401668;1000;2017;03.06.2017;07:45:00;EUR;1;;0;8750,22;-8750,22;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;3288*06;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
N012999S03;P;1;100;1;1;1;501678;1000;2017;22.06.2017;11:45:00;EUR;1;;56,83;0;56,83;GL;22.06.2017;6;Vorausbezahlte Zulieferer Minderung;3343*04;N;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S03;P;1;100;1;1;1;501678;1000;2017;22.06.2017;11:45:00;EUR;1;;8092,58;0;8092,58;GL;22.06.2017;6;Vorausbezahlte Zulieferer Minderung;3450*06;N;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;222,21;0;222,21;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;524,28;0;524,28;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;3258,86;0;3258,86;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;926,86;0;926,86;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;276,5;0;276,5;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;1288,45;0;1288,45;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;483,09;0;483,09;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;149,11;0;149,11;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;260,22;0;260,22;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;0;0;0;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;111,68;0;111,68;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;2143,86;0;2143,86;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;0;0;0;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;569,43;0;569,43;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;79,32;0;79,32;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;25,95;0;25,95;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;145,89;0;145,89;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;39,31;0;39,31;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;6017,29;0;6017,29;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;1418,87;0;1418,87;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;704,06;0;704,06;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;43,79;0;43,79;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;800,68;0;800,68;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;523,35;0;523,35;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;1894,36;0;1894,36;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;121,08;0;121,08;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;0;0;0;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;0;0;0;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;486,58;0;486,58;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999527;P;1;100;1;1;1;629978;1000;2017;06.06.2017;19:15:00;EUR;1;;48,57;0;48,57;GL;06.06.2017;6;401K und Pension für AP2 05/27;401 (K);N;;00:00:00;Tthompson;05.06.2017;19:15:00;Manual;;;;;401560-1;06.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;116,58;0;116,58;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;379,46;0;379,46;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;0;0;0;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;159,63;0;159,63;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;360,99;0;360,99;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;312,47;0;312,47;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;146,21;0;146,21;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;210,88;0;210,88;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;443,11;0;443,11;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;128,95;0;128,95;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;132,17;0;132,17;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;1041,61;0;1041,61;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;344,83;0;344,83;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;234,3;0;234,3;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;189,22;0;189,22;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;243,26;0;243,26;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;113,77;0;113,77;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;179,59;0;179,59;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;0;0;0;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;151,25;0;151,25;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;104,49;0;104,49;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;425,32;0;425,32;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;117,89;0;117,89;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;590,34;0;590,34;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;407,87;0;407,87;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;176,81;0;176,81;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;103,42;0;103,42;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;0;0;0;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;174,77;0;174,77;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;256,2;0;256,2;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;425,98;0;425,98;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;0;0;0;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;204,84;0;204,84;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;326,53;0;326,53;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;655,79;0;655,79;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;638,93;0;638,93;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;1211,4;0;1211,4;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;104,71;0;104,71;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;394,25;0;394,25;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
2-12999617;P;1;100;1;1;1;629978;1000;2017;17.06.2017;11:45:00;EUR;1;;0;0;0;GL;17.06.2017;6;401K und Pension für AP2 für 6;401 (K);N;;00:00:00;Tthompson;16.06.2017;11:45:00;Manual;;;;;401571-1;17.06.2017
